Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
«Александровская сельхозтехника» ОАО,"зерновые, зернобобовые; пр-во муки пшеничной, хлебопекарное производство",Оренбургская область,Александровский район,Ген. дир.: Кархалёв Александр Васильевич,al_sxt@mail.ru,,"(35359) 2-13-49, 8-905-814-0137","461830, Александровский р-н, с. Александровка, Заречная, 4"
«Альянс-Агро» ООО,"зерновые, масличные",Оренбургская область,Александровский район,Ген. дир.: Петрюк Евгений Михайлович,,,"(35359) 2-19-19, 8-903-396-7808","461830, с. Александровка, Заречная, 1/1"
«Богатый урожай» ООО,зерновые,Оренбургская область,Александровский район,Дир.: Селезнев Сергей Константинович,ntselezneva1982@yandex.ru,,8-987-346-1890,"юр. адрес: 460000, г. Оренбург, Туркестанская, 2 Б/12"
«Виктор» ООО,зерновые,Оренбургская область,Александровский район,Дир.: Прохоров Виктор Петрович,proxorov@mail.ru,,8-987-346-1890,"юр. адрес: 460004, г. Оренбург, Рабочая, 54"
«Загорское» ООО,"зерновые, КРС (молочный)",Оренбургская область,Александровский район,Ген. дир.: Крюков Валерий Анатольевич,,,"(35359) 2-55-16, 8-905-895-7456","461835, п. Загорский, Центральная, 26"
«Зерно» ООО,зерновые,Оренбургская область,Александровский район,Дир.: Молдагалиева Галина Сатановна,ooo-zerno@yandex.ru,,8-903-366-4560,"461837, п. Романовский, Центральная, 51"
«Золотой колос» ООО,зерновые,Оренбургская область,Александровский район,Ген. дир.: Шарипов Шарипов Газинур Морисович,moris.sharipov@yandex.ru,,8-987-855-3727,"461846, с. Тукай, Центральная, 84"
«Луговое» ООО,"зерновые, масличные",Оренбургская область,Александровский район,Ген. дир.: Камардин Александр Васильевич,zaolugovoe@mail.ru,,"(35359) 2-69-17, 8-922-884-3991","461832, с. Георгиевка, Школьная, 20"
«Маяк» ООО,"зерновые, кормовые; КРС, лошади",Оренбургская область,Александровский район,Ген. дир.: Даутов Исмагил Мухаметгалиевич,,,8-987-855-1924,"461846, с. Тукай, Центральная, 82"
«Новоникитинский» СПК,зерновые,Оренбургская область,Александровский район,Дир.: Злобин Петр Иванович,spk_novonikitino@mail.ru,,8-987-886-8265,"461844, с. Новоникитино, Советская, 70"
«Продпромконтракт» ООО,"производство муки (ржаной, пшеничной)",Оренбургская область,Александровский район,Ген. дир.: Петрюк Михаил Михайлович,oo.ppk@mail.ru,,"(35359) 2-19-19, 8-905-843-0181","461830, Александровский р-н, с. Александровка, Заречная, 7"
