Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
34_Николаевский_КФХ 004,"овощи, бахчевые",Волгоградская область,Николаевский район,,,,8-937-697-4496,"404055, Николаевский р-н, х. Барановка"
34_Николаевский_КФХ 005,зерновые,Волгоградская область,Николаевский район,,,,8-927-539-1021,"404045, с. Бережновка"
34_Николаевский_КФХ 006,"пшеница, ячмень, рожь, сорго, суданка; КРС, овцы, лошади",Волгоградская область,Николаевский район,,,,8-927-062-4559,"404055, с. Красный Мелиоратор"
34_Николаевский_КФХ 007,"ячмень, сорго, суданка; бахчевые культуры; КРС",Волгоградская область,Николаевский район,,,,8-937-703-8725,"404055, х. Красный Мелиоратор"
34_Николаевский_КФХ 008,КРС (мясной),Волгоградская область,Николаевский район,,,,8-902-361-5196,"404045, с. Бережновка"
34_Николаевский_КФХ 009,зерновые; бахчевые культуры,Волгоградская область,Николаевский район,,,,8-937-720-1242,"404041, с. Путь Ильича"
34_Николаевский_КФХ 010,"зерновые, кукуруза, подсолнечник; овощи (помидоры, огурцы, капуста); КРС, овцы, козы",Волгоградская область,Николаевский район,,,,8-937-730-0390,"404042, с. Левчуновка"
34_Николаевский_КФХ 011,"пшеница, ячмень; арбузы",Волгоградская область,Николаевский район,,,,8-903-371-1259,"404033, г. Николаевск"
34_Николаевский_КФХ 012,"зерновые, арбузы",Волгоградская область,Николаевский район,,,,8-937-729-3767,"404041, с. Путь Ильича"
34_Николаевский_КФХ 013,овцеводство,Волгоградская область,Николаевский район,,,,8-937-722-2061,"404057, х. Новый Быт"
34_Николаевский_КФХ 014,"озимая пшеница, овощеводство (помидоры, перец, лук, капуста), арбузы",Волгоградская область,Николаевский район,,,,8-902-362-1625,"404033, г. Николаевск"
34_Николаевский_КФХ 015,"ячмень, рожь, озимая пшеница; тыквы, арбузы",Волгоградская область,Николаевский район,,,,8-927-505-0059,"404032, п. Агрофирма"
